"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @detikcom: Prabowo Subianto bertolak ke Wina, Austria, disebut untuk urusan bisnis. Prabowo masih didampingi rombongan yang sama seperti…",FALSE,0,NA,2019-05-29 05:31:31,FALSE,NA,"1133606777545564161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fIcal85360324",22,TRUE,FALSE,NA,NA
"RT @detikcom: Prabowo Subianto bertolak ke Dubai, Uni Emirat Arab pagi tadi. Dalam pesawat yang ditumpangi Prabowo, ada warga Rusia, Amerik…",FALSE,0,NA,2019-05-29 05:29:00,FALSE,NA,"1133606143006109697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","demooonlight",208,TRUE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 05:28:23,FALSE,NA,"1133605985686188032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rayvita",56,TRUE,FALSE,NA,NA
"Teriak2 anti asing tp penasihat bisnisnya macam begini...
https://t.co/Xg0NraVnt8

Prabowo Subianto terbang ke Wina… https://t.co/KKRNUV8MAa",FALSE,2,NA,2019-05-29 05:27:07,TRUE,NA,"1133605667493666816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaufiqM0",2,FALSE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 05:25:42,FALSE,NA,"1133605314480054273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asdarpix",56,TRUE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 05:25:04,FALSE,NA,"1133605152391229442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianFerdianti2",56,TRUE,FALSE,NA,NA
"Prabowo Subianto bertolak ke Wina, Austria, disebut untuk urusan bisnis. Prabowo masih didampingi rombongan yang sa… https://t.co/LvfKnkqg5X",FALSE,89,NA,2019-05-29 05:11:58,TRUE,NA,"1133601856058535936",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","detikcom",22,FALSE,FALSE,NA,NA
"https://t.co/gg43LxqLlC

Prabowo Subianto terbang ke Wina, Austria, bersama rombongan orang asing. Ternyata, bebera… https://t.co/GMoT4jw5HH",FALSE,4,NA,2019-05-29 05:11:29,TRUE,NA,"1133601733425242112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aguskmlng",0,FALSE,FALSE,NA,NA
"2019 Indonesian Presidential Election Map by regency and city (county).
Peta Kemenangan Pilpres 2019 berdasarkan Ka… https://t.co/c9XyF50xoL",FALSE,193,NA,2019-05-29 05:10:34,TRUE,NA,"1133601505137778688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ericssenw",133,FALSE,FALSE,NA,NA
"Tak ada yang berani menyangkal rasa cinta tanah air seorang Prabowo Subianto pada Negara Kesatuan Republik Indonesi… https://t.co/oOOgLywH0r",FALSE,1,NA,2019-05-29 05:06:30,TRUE,NA,"1133600481555537921",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ABoyanuvich",0,FALSE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 05:05:25,FALSE,NA,"1133600206434422784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sniffinmuffin",56,TRUE,FALSE,NA,NA
"Banyak banget ya duitnya... <U+0001F914>

https://t.co/gBDO208zv2

Prabowo Subianto terbang ke Wina, Austria, bersama rombonga… https://t.co/tfBlC8Ugsa",FALSE,0,NA,2019-05-29 04:54:23,TRUE,NA,"1133597433248661504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wpsamadhi",0,FALSE,FALSE,NA,NA
"Kenapa PRABOWO SUBIANTO ? 
7 Alasan Dia Cocok Jadi Presiden https://t.co/NPfLEfyWdY",FALSE,1,NA,2019-05-29 04:49:47,FALSE,NA,"1133596273079046144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELukman_",0,FALSE,FALSE,NA,NA
"@GOAL_ID Prabowo subianto",FALSE,1,"GOAL_ID",2019-05-29 04:46:39,FALSE,"1133309437043793920","1133595485237735425","27197792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hagietfl",0,FALSE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 04:46:11,FALSE,NA,"1133595368300601345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daunkisss",56,TRUE,FALSE,NA,NA
"Prabowo Subianto Bertolak ke Dubai, Manifes Penerbangan Tersebar Hingga BPN Meradang https://t.co/53o4qGG1Gt lewat @Tribun_Jakarta",FALSE,0,NA,2019-05-29 04:41:26,FALSE,NA,"1133594172089200640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tribun_Jakarta",0,FALSE,FALSE,NA,NA
"sudahnya konstruksi otentik dari Prabowo Subianto Djojohadikusumo terlihat. dulu berkecek enggak anti parak waktu i… https://t.co/P1N1K44NCN",FALSE,0,NA,2019-05-29 04:37:36,TRUE,NA,"1133593206476529664",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","FirdaAu1ia",0,FALSE,FALSE,NA,NA
"kesimpulannya sosok murni dari Prabowo Subianto Djojohadikusumo terlihat. dulu berperi enggak anti terasing masa in… https://t.co/9ioxDFvtcl",FALSE,0,NA,2019-05-29 04:37:21,TRUE,NA,"1133593145038450688",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","FajarAndhik",0,FALSE,FALSE,NA,NA
"kesimpulannya sosok khalis dari Prabowo Subianto Djojohadikusumo terlihat. dulu bercakap tiada anti terpencil waktu… https://t.co/6JZiPmbT4R",FALSE,0,NA,2019-05-29 04:35:44,TRUE,NA,"1133592739713470464",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","Belitaventa1",0,FALSE,FALSE,NA,NA
"keputusannya maujud anak dari Prabowo Subianto Djojohadikusumo terlihat. dulu bersuara kagak anti pendatang masa in… https://t.co/4iLcLdvaaF",FALSE,0,NA,2019-05-29 04:35:13,TRUE,NA,"1133592607806767105",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","DevinAlvaro3",0,FALSE,FALSE,NA,NA
"kesimpulannya struktur sah dari Prabowo Subianto Djojohadikusumo terlihat. dulu bersabda tak anti kagok masa ini di… https://t.co/yuon9LhecG",FALSE,0,NA,2019-05-29 04:34:32,TRUE,NA,"1133592435743789056",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","FaniAnindya2",0,FALSE,FALSE,NA,NA
"RT @republikaonline: SBY berharap agar berharap kedua Joko Widodo dan Prabowo Subianto segera bertemu. https://t.co/NkcEkuhmuU",FALSE,0,NA,2019-05-29 04:27:22,FALSE,NA,"1133590633849864192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlimsSudrajat",177,TRUE,FALSE,NA,NA
"Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austr… https://t.co/5Bt425WVX6",FALSE,0,NA,2019-05-29 04:26:19,TRUE,NA,"1133590366538616832",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AgoesMawardy",0,FALSE,FALSE,NA,NA
"akan sangat sulit bagi Prabowo Subianto untuk menerima kekalahan karena sebagai titik episentrum yang menyatukan ba… https://t.co/60rkvCRovp",FALSE,1,"notbuzzer",2019-05-29 04:24:03,TRUE,"1133589794347290624","1133589795769204737","158278197","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notbuzzer",0,FALSE,FALSE,NA,NA
"tidak ada pilihan yang lebih bermartabat bagi pasangan Prabowo Subianto-Sandiaga Uno selain menerima apapun hasil k… https://t.co/zl6D8wPxWz",FALSE,0,"notbuzzer",2019-05-29 04:24:02,TRUE,"1133589790056566784","1133589791432273920","158278197","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notbuzzer",0,FALSE,FALSE,NA,NA
"Pantau Terus...feeling kayanya mau beres2. https://t.co/J9z3jt3Trk

Ketum Gerindra Prabowo Subianto tak lama berada… https://t.co/O6EktiadJz",FALSE,0,NA,2019-05-29 04:22:02,TRUE,NA,"1133589290754068480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmandGusman",0,FALSE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 04:21:30,FALSE,NA,"1133589156263735297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saputro_Ivan1",56,TRUE,FALSE,NA,NA
"Selamat &amp; Sukses Atas Terpilihnya Presidennya Prabowo Subianto - Sandiaga Uno https://t.co/KxFQkgbNfI",FALSE,1,NA,2019-05-29 04:20:32,FALSE,NA,"1133588914571161600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekosusilo",0,FALSE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 04:20:28,FALSE,NA,"1133588893813469184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_rizkykurniap22",56,TRUE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 04:20:23,FALSE,NA,"1133588872942612482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GedeWidya",56,TRUE,FALSE,NA,NA
"RT @detikcom: Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austria. Apa tu…",FALSE,0,NA,2019-05-29 04:18:58,FALSE,NA,"1133588518624645120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JournalJourney1",56,TRUE,FALSE,NA,NA
"Ketum Gerindra Prabowo Subianto tak lama berada di Dubai, Uni Emirat Arab. Prabowo langsung bertolak ke Wina, Austr… https://t.co/Y6Qg7lkToM",FALSE,233,NA,2019-05-29 04:14:28,TRUE,NA,"1133587385348968448",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","detikcom",56,FALSE,FALSE,NA,NA
"Bohong lagi..pdhl ke Dubai cuma transit trus isi avtur. Ckck
 @A_rizapatria
@Gerindra
@andre_rosiade… https://t.co/SNs3T7H0mc",FALSE,0,NA,2019-05-29 04:12:35,TRUE,NA,"1133586911845539841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hendry_candra",0,FALSE,FALSE,NA,NA
"https://t.co/CJetmbH4Us

Prabowo Subianto pagi ini bertolak ke Dubai, Uni Emirat Arab. BPN Prabowo-Sandiaga mengata… https://t.co/7YE4HD793S",FALSE,0,NA,2019-05-29 04:08:06,TRUE,NA,"1133585784559161345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hendri26614737",0,FALSE,FALSE,NA,NA
"Bahkan Prabowo Subianto yg sekarang menjabat sebagai petinggi Partai Gerindra adalah sosok yang secara mental diben… https://t.co/UwCf1hGVXz",FALSE,0,NA,2019-05-29 04:06:24,TRUE,NA,"1133585356736016385",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ABoyanuvich",0,FALSE,FALSE,NA,NA
"RT @detikcom: Prabowo Subianto bertolak ke Dubai, Uni Emirat Arab pagi tadi. Dalam pesawat yang ditumpangi Prabowo, ada warga Rusia, Amerik…",FALSE,0,NA,2019-05-29 04:03:09,FALSE,NA,"1133584537194078208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJBourned",208,TRUE,FALSE,NA,NA
"Dimana pasangan capres dan cawapres Prabowo  Subianto- Sandiaga Uno harus menjalankan konstitusi karena terindikasi… https://t.co/ZofvqpcWBQ",FALSE,0,"hendikusumaaa",2019-05-29 03:57:29,TRUE,"1133583041064910848","1133583110635835393","957543278500495360","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hendikusumaaa",0,FALSE,FALSE,NA,NA
"RT @detikcom: Prabowo Subianto pagi ini bertolak ke Dubai, Uni Emirat Arab. BPN Prabowo-Sandiaga mengatakan sang capres pergi ke Dubai untu…",FALSE,0,NA,2019-05-29 03:53:47,FALSE,NA,"1133582179168948225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PutraMa06988796",39,TRUE,FALSE,NA,NA
"ia telah berinisiatif sejak awal untuk bertemu dengan Prabowo Subianto.",FALSE,0,NA,2019-05-29 03:50:32,FALSE,NA,"1133581362299060225",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","Yunita_Safitrri",0,FALSE,FALSE,NA,NA
"@unicornmnfs prabowo subianto?",FALSE,0,"unicornmnfs",2019-05-29 03:48:21,FALSE,"1133569927812542464","1133580813432287233","1089217827020525568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apaajabolehgan",0,FALSE,FALSE,NA,NA
"Sebelum terjun ke dunia politik, Prabowo Subianto terlebih dahulu kenyang makan pendidikan dan petualangan di dunia… https://t.co/85DrOl5sg5",FALSE,0,NA,2019-05-29 03:36:16,TRUE,NA,"1133577772192768001",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ABoyanuvich",0,FALSE,FALSE,NA,NA
"Fakta-fakta Kepergian Prabowo Subianto ke Dubai bersama 4 WNA, BPN Pertanyakan Hal ini https://t.co/bvzV6apjo6",FALSE,0,NA,2019-05-29 03:34:08,FALSE,NA,"1133577233916764160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tribuntimur",0,FALSE,FALSE,NA,NA
"RT @TSpartan99: Prabowo Subianto kabur! Pengecut dan pengkhianat! Bangsat! @Gerindra @prabowo @berteman_mari @fadlizon @Fahrihamzah Cc: @Di…",FALSE,0,NA,2019-05-29 03:20:36,FALSE,NA,"1133573831526821890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kangnday",5,TRUE,FALSE,NA,NA
"RT @Herry_Mety: Tahun 1998 kabur ke Yordania. Tahun 2019 kabut ke Uni Emirat Arab. Itulah Prabowo Subianto. @Dahnilanzar https://t.co/66PIC…",FALSE,0,NA,2019-05-29 03:20:30,FALSE,NA,"1133573806369284097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kangnday",4,TRUE,FALSE,NA,NA
"RT @detikcom: Prabowo Subianto bertolak ke Dubai, Uni Emirat Arab pagi tadi. Dalam pesawat yang ditumpangi Prabowo, ada warga Rusia, Amerik…",FALSE,0,NA,2019-05-29 03:20:04,FALSE,NA,"1133573695828480000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","notnyerapracun",208,TRUE,FALSE,NA,NA
"Berita Terbaru Hari Ini – PRABOWO SUBIANTO TOLAK SEMUA PEMILU DAN PILPRES 2019! | Wonderdir Pilpres… https://t.co/cG5LkdY9hv",FALSE,0,NA,2019-05-29 03:17:45,TRUE,NA,"1133573112900083713",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","LombokHebat",0,FALSE,FALSE,NA,NA
"Mahkaman Konstitusi menjadi cara terakhir Prabowo Subianto untuk membuktikan dugaan kecurangan Pilpres yang ditemuk… https://t.co/FxmST9gX1K",FALSE,3,NA,2019-05-29 03:15:00,TRUE,NA,"1133572421578047488",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","merdekadotcom",2,FALSE,FALSE,NA,NA
"Pada 9 Agustus 2018, Prabowo Subianto mendeklarasikan dirinya sebagai calon presiden 2019 dan Sandiaga Uno sebagai… https://t.co/U6VWTj5YZY",FALSE,0,NA,2019-05-29 03:06:27,TRUE,NA,"1133570269501579266",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ABoyanuvich",0,FALSE,FALSE,NA,NA
"(CNN Indonesia | Prabowo Subianto ke Dubai Bersama Sekretariat Parlemen Rusia) https://t.co/BPnIdYYFOa

#pemilu #pemilu2019",FALSE,0,NA,2019-05-29 03:05:21,FALSE,NA,"1133569993822674946",NA,"<a href=""https://www.pemilu.org"" rel=""nofollow"">PEMILU_ORG</a>","pemilu_org",0,FALSE,FALSE,NA,NA
"Fakta-fakta Keberangkatan Prabowo Subianto ke Dubai, Tujuan hingga Ditemani 7 Orang https://t.co/ncIIzHvLre",FALSE,0,NA,2019-05-29 02:57:44,FALSE,NA,"1133568074290933761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tribunjatim",0,FALSE,FALSE,NA,NA
"Eggi dan Lieus diperiksa polisi dalam kasus makar, dari mulut mereka berdua keluar nama Prabowo Subianto. Berdasark… https://t.co/7PfrQ47TlJ",FALSE,0,NA,2019-05-29 02:54:08,TRUE,NA,"1133567170296737793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KartoKembaren96",0,FALSE,FALSE,NA,NA
"Tak ada yang berani menyangkal rasa cinta tanah air seorang Prabowo Subianto pada Negara Kesatuan Republik Indonesi… https://t.co/WCU9c3Uu8f",FALSE,0,NA,2019-05-29 02:48:59,TRUE,NA,"1133565874315485184",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","donokaryo",0,FALSE,FALSE,NA,NA
"Anggota BPN Prabowo Subianto-Sandiaga Uno, Mustofa Nahrawardaya, ditetapkan sebagai tersangka oleh pihak kepolisian… https://t.co/pzm3Vbh2rS",FALSE,0,NA,2019-05-29 02:44:49,TRUE,NA,"1133564826750341120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hatikusenang4",1,FALSE,FALSE,NA,NA
"RT @the_geotimes: PKS yang mendukung Prabowo mengatakan bahwa mereka memiliki 10 truk bukti-bukti kecurangan pemilu. Hitungan internal PKS…",FALSE,0,NA,2019-05-29 02:42:38,FALSE,NA,"1133564274024935424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","penyandangdana",5,TRUE,FALSE,NA,NA
"Berandai kepergian Pak Prabowo kemarin dgn Sekretariat Parlemen Rusia mau bahas hal ini ...

https://t.co/yPGIh7xKVv https://t.co/r56cyCNpRo",FALSE,0,NA,2019-05-29 02:33:18,FALSE,NA,"1133561927462936576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwioktariyadi",0,FALSE,FALSE,NA,NA
"RT @IraSKaminsky: M. Reza, pendukung utama Prabowo Subianto dalam pilpres 2014 menyebut ""SUMATERA BARAT PROPINSI DAJJAL"". #Tanda2Lebaran ht…",FALSE,0,NA,2019-05-29 02:32:43,FALSE,NA,"1133561780628623360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dentjokro",49,TRUE,FALSE,NA,NA
"#MauBuatRusuhLagi Juru bicara Partai Solidaritas Indonesia (PSI), Dara Nasution meminta pasangan calon presiden Pra… https://t.co/I18Npnis6G",FALSE,0,NA,2019-05-29 02:31:46,TRUE,NA,"1133561540286849026",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","MelaWulandari10",0,FALSE,FALSE,NA,NA
"The losing presidential candidate Prabowo Subianto, who is also the chairman of the largest opposition party Gerind… https://t.co/9zeFeLjeKs",FALSE,2,NA,2019-05-29 02:28:32,TRUE,NA,"1133560725413060608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YosefardiNews",0,FALSE,FALSE,NA,NA
"RT @semiaji_w: https://t.co/FbAP6W7Tdp

Prabowo Subianto bertolak ke Dubai, Uni Emirat Arab pagi tadi. Dalam pesawat yang ditumpangi Prabow…",FALSE,0,NA,2019-05-29 02:25:59,FALSE,NA,"1133560083877470208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sumarwoto18",18,TRUE,FALSE,NA,NA
"Ini Tujuan Prabowo Pergi ke Dubai Bersama Koleganya: Kasubag Humas Ditjen Imigrasi Kemenkumham, Sam Fernando mengon… https://t.co/TyylURDaMR",FALSE,0,NA,2019-05-29 02:17:34,TRUE,NA,"1133557968341950464",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HublaaNetwork",0,FALSE,FALSE,NA,NA
"RT @detikcom: Prabowo Subianto-Sandiaga Uno meminta MK mendiskualifikasi Jokowi dan menetapkan Prabowo sebagai presiden atau menggelar pemi…",FALSE,0,NA,2019-05-29 02:17:12,FALSE,NA,"1133557873504448512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FakhrurRoziBcc",103,TRUE,FALSE,NA,NA
"Prabowo Subianto disebut pergi ke Dubai, Uni Emirat Arab, bersama empat warga negara asing
https://t.co/4LYFW9akE4",FALSE,0,NA,2019-05-29 02:13:42,FALSE,NA,"1133556995888279552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","temponewsroom",2,FALSE,FALSE,NA,NA
"Prabowo Subianto disebut pergi ke Dubai, Uni Emirat Arab, bersama empat warga negara asing
https://t.co/ZTakDwCgNv",FALSE,19,NA,2019-05-29 02:13:41,FALSE,NA,"1133556989668126720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tempodotco",6,FALSE,FALSE,NA,NA
"Prabowo Subianto disebut pergi ke Dubai, Uni Emirat Arab, bersama empat warga negara asing
https://t.co/UiCiBoc7EK",FALSE,10,NA,2019-05-29 02:13:39,FALSE,NA,"1133556981883592704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","korantempo",4,FALSE,FALSE,NA,NA
"Prabowo Subianto Bertolak ke Dubai Didampingi Anggota Sekretariat Parlemen Rusia https://t.co/DWeEIgCRB9",FALSE,0,NA,2019-05-29 02:09:32,FALSE,NA,"1133555944128884736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","faridanoris",0,FALSE,FALSE,NA,NA
"4 Fakta Keberangkatan Prabowo Subianto ke Dubai, Ditemani 7 Orang hingga Tujuan Kepergiannya… https://t.co/MAIzokJ6Tu",FALSE,0,NA,2019-05-29 02:08:54,TRUE,NA,"1133555785097551874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tribunkaltim",0,FALSE,FALSE,NA,NA
"#MauBuatRusuhLagi Anggota BPN Prabowo Subianto-Sandiaga Uno, Mustofa Nahrawardaya, ditetapkan sebagai tersangka ole… https://t.co/Kh2SosD82R",FALSE,0,NA,2019-05-29 02:00:00,TRUE,NA,"1133553546123796481",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kyunha21",0,FALSE,FALSE,NA,NA
"#MauBuatRusuhLagi  https://t.co/sLAcgcfp9O Andi Arief menyebut istilah 'berjuang sampai titik darah penghabisan' ya… https://t.co/XhabuNfQpY",FALSE,1,NA,2019-05-29 01:59:46,TRUE,NA,"1133553487768375296",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","MelaWulandari10",1,FALSE,FALSE,NA,NA
"Bahkan Prabowo Subianto yg sekarang menjabat sebagai petinggi Partai Gerindra adalah sosok yang secara mental diben… https://t.co/w2azyr5i9v",FALSE,0,NA,2019-05-29 01:48:59,TRUE,NA,"1133550773910904834",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","donokaryo",0,FALSE,FALSE,NA,NA
"@GueCebongs @Dwiyana_DKM @sandiuno kalau sandiaga uno  masih bisa ku maafkan<U+0001F60A> kalau prabowo subianto tidak bisa ku… https://t.co/e20sFrTLmF",FALSE,1,"GueCebongs",2019-05-29 01:48:05,TRUE,"1133538170291625984","1133550546780971008","960248512108576768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KinaraRheva",1,FALSE,FALSE,NA,NA
"RT @detikcom: Prabowo Subianto bertolak ke Dubai, Uni Emirat Arab pagi tadi. Dalam pesawat yang ditumpangi Prabowo, ada warga Rusia, Amerik…",FALSE,0,NA,2019-05-29 01:44:03,FALSE,NA,"1133549531008606208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silaer555",208,TRUE,FALSE,NA,NA
"@GueCebongs @Dwiyana_DKM @sandiuno Anti aseng sedang bertolak ke negara aseng lagi cari donatur mungkin pergi kelua… https://t.co/c6XHSwCZhu",FALSE,4,"GueCebongs",2019-05-29 01:42:02,TRUE,"1133538170291625984","1133549025293230080","960248512108576768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KinaraRheva",1,FALSE,FALSE,NA,NA
"#Breaking #RT #Indonesia Loser Opposition Leader Prabowo Subianto escapes to Dubai in the aftermath of his failed… https://t.co/ob0o5oTUyz",FALSE,0,NA,2019-05-29 01:36:29,TRUE,NA,"1133547628552019968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashalmond",0,FALSE,FALSE,NA,NA
"Prabowo Gugat Hasil Pilpres ke MK, Pengusaha: Nggak Ada Pengaruhnya: Pengusaha menilai gugatan hasil Pilpres oleh C… https://t.co/DOqcDD6Quj",FALSE,0,NA,2019-05-29 01:36:04,TRUE,NA,"1133547522150952962",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ubisnis",0,FALSE,FALSE,NA,NA
"RT @tongkatsakti19: Di balik sosoknya yang merupakan purnawirawan TNI, Pak Prabowo Subianto ternyata merupakan pecinta kucing. Kucing kesay…",FALSE,0,NA,2019-05-29 01:33:37,FALSE,NA,"1133546908700463105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bobbythek4t",1,TRUE,FALSE,NA,NA
