"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"kerajaan dan familia ini mau Aliansi Masyarakat Adat Nusantara kalau terjangkau asa nan tertuang di dalam tuntutan… https://t.co/efIhMUBd2R",FALSE,0,NA,2019-05-29 08:34:36,TRUE,NA,"1133652850582536197",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","EvaDebbie2",0,FALSE,FALSE,NA,NA
"Negara dn bgsa ni bkl aman apbl trcapai hrapan yg tertuang dlm Petisi ini. TTD Petisi, ling:https://t.co/efAeN0TAqM… https://t.co/4qpcLu2KvO",FALSE,0,NA,2019-05-29 08:34:28,TRUE,NA,"1133652817543958529",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","MonicaAnita4",0,FALSE,FALSE,NA,NA
"kampung dan bani ini hendak Aliansi Masyarakat Adat Nusantara bila berhasil maksud nan tertuang di dalam permohonan… https://t.co/12n7cPXswk",FALSE,0,NA,2019-05-29 08:34:21,TRUE,NA,"1133652787621814273",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","MonicaElani",0,FALSE,FALSE,NA,NA
"Negara dn bgsa ni bkl aman apbl trcapai hrpn yng tertuang dlam Petisi ini. TTD Petisi, ling:https://t.co/LNUrkmVKBf… https://t.co/677FRq7JCI",FALSE,0,NA,2019-05-29 08:34:10,TRUE,NA,"1133652741832577024",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","EmmaAnnita",0,FALSE,FALSE,NA,NA
"Negara dan Bangsa ini akan aman apabila tercapai harapan yang tertuang dalam Petisi ini. TTD Petisi, Link:… https://t.co/dog01zxxce",FALSE,0,NA,2019-05-29 08:34:03,TRUE,NA,"1133652713223249920",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","CarlosBilly8",0,FALSE,FALSE,NA,NA
"provinsi dan spesies ini bakal Aliansi Masyarakat Adat Nusantara jika kesampaian hajat nan tertuang di dalam permin… https://t.co/BraBkrmRxi",FALSE,0,NA,2019-05-29 08:33:51,TRUE,NA,"1133652660932890624",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","RandyCarlos12",0,FALSE,FALSE,NA,NA
"Negara dn bngsa infstruktur bkl aman apbl trcapai hrapan yng tertuang dlm Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/A6JNZGZNCq",FALSE,0,NA,2019-05-29 08:33:38,TRUE,NA,"1133652605974925313",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","LouisJeremy15",0,FALSE,FALSE,NA,NA
"wilayah dan genus ini hendak Aliansi Masyarakat Adat Nusantara kalau teraih tulang punggung nan tertuang di dalam p… https://t.co/4SRbLHHmZP",FALSE,0,NA,2019-05-29 08:33:29,TRUE,NA,"1133652571078324224",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","SteveWa43325210",0,FALSE,FALSE,NA,NA
"Negara dn bngsa iniih akn aman apbl trcapai hrpan yg tertuang dlm Petisi ini. TTD Petisi, ling:… https://t.co/IIRXZyxnEo",FALSE,0,NA,2019-05-29 08:33:16,TRUE,NA,"1133652516845973506",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","SteveRo02135696",0,FALSE,FALSE,NA,NA
"meDan Dan orang ini bakal Aliansi Masyarakat Adat Nusantara kalau terjangkau angan-angan nan tertuang di dalam guga… https://t.co/1HI394jJoV",FALSE,0,NA,2019-05-29 08:33:09,TRUE,NA,"1133652484260372480",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","AdamHar65544550",0,FALSE,FALSE,NA,NA
"kesultanan dan orang ini mau Aliansi Masyarakat Adat Nusantara jika terjangkau tumpuan nan tertuang di dalam gugata… https://t.co/n1mdV6z18F",FALSE,0,NA,2019-05-29 08:32:48,TRUE,NA,"1133652397979459584",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","RoyBruce17",0,FALSE,FALSE,NA,NA
"Negara n bgsa niy bkl aman apbla trcapai hrapn yg tertuang dlm Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/ONwYgMFn4g",FALSE,0,NA,2019-05-29 08:32:41,TRUE,NA,"1133652367172222978",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","SafiraAzzahhr",0,FALSE,FALSE,NA,NA
"benua dan genus ini bakal Aliansi Masyarakat Adat Nusantara bila terlaksana keinginan nan tertuang di dalam permoho… https://t.co/QjsQMfyOAq",FALSE,0,NA,2019-05-29 08:32:32,TRUE,NA,"1133652331898126336",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","AisyahKartika8",0,FALSE,FALSE,NA,NA
"Negara n bngsa niy bakalan aman apbl trcapai hrapan yg tertuang dlam Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/m6wEBwzMQ5",FALSE,0,NA,2019-05-29 08:32:18,TRUE,NA,"1133652273249210368",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","LutfiPrasetyo11",0,FALSE,FALSE,NA,NA
"benua dan spesies ini mau Aliansi Masyarakat Adat Nusantara jika berhasil angan-angan nan tertuang di dalam gugatan… https://t.co/5bWfRQJrwo",FALSE,0,NA,2019-05-29 08:32:06,TRUE,NA,"1133652220757463040",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","YudaWiranata5",0,FALSE,FALSE,NA,NA
"Negara n bgsa iniih bkl aman apbla trcapai hrpn yg tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/2F6IprSkmb",FALSE,0,NA,2019-05-29 08:31:52,TRUE,NA,"1133652164390166528",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","TeguhAdiityya",0,FALSE,FALSE,NA,NA
"desa dan kelas ini hendak Aliansi Masyarakat Adat Nusantara kalau jadi intensi nan tertuang di dalam permintaan ini… https://t.co/Wq97GHoNzE",FALSE,0,NA,2019-05-29 08:31:39,TRUE,NA,"1133652106794086402",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","HaekalAlfarizi4",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa iniih bkl aman apbl trcapai hrapn yng tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/tT1mKdUome",FALSE,0,NA,2019-05-29 08:31:31,TRUE,NA,"1133652073675755520",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","AthaliaDevita",0,FALSE,FALSE,NA,NA
"daerah dan spesies ini bakal Aliansi Masyarakat Adat Nusantara bila makbul angan-angan nan tertuang di dalam gugata… https://t.co/0Elog52yGP",FALSE,0,NA,2019-05-29 08:31:24,TRUE,NA,"1133652046551216128",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","HerrySanttoso",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa iniih bakalan aman apbla trcapai hrpn yng tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/qJHWvWg44o",FALSE,0,NA,2019-05-29 08:31:12,TRUE,NA,"1133651995187802112",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RifqiMuhamma",0,FALSE,FALSE,NA,NA
"tanah air dan kelompok ini mau Aliansi Masyarakat Adat Nusantara kalau teraih tujuan nan tertuang di dalam gugatan… https://t.co/9NZzoZoW0s",FALSE,0,NA,2019-05-29 08:31:04,TRUE,NA,"1133651961306206208",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","ThaliaMiranndaa",0,FALSE,FALSE,NA,NA
"Negara dn bgsa infstruktur bkl aman apbla trcapai hrapn yng tertuang dlam Petisi ini. TTD Petisi, ling:… https://t.co/8DyUip4C1E",FALSE,0,NA,2019-05-29 08:30:56,TRUE,NA,"1133651926170591232",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","FitriAnnjjanii",0,FALSE,FALSE,NA,NA
"dunia dan anak ini hendak Aliansi Masyarakat Adat Nusantara jika terlaksana pamrih nan tertuang di dalam gugatan in… https://t.co/a2EvUk2yF5",FALSE,0,NA,2019-05-29 08:30:48,TRUE,NA,"1133651895292063744",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","NandaAyuuu1",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa iniih akn aman apbla trcapai hrpn yg tertuang dlam Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/W18okuUUVC",FALSE,0,NA,2019-05-29 08:30:38,TRUE,NA,"1133651853546205184",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","TeguhArryaant",0,FALSE,FALSE,NA,NA
"tanah tumpah darah dan go-longan ini hendak Aliansi Masyarakat Adat Nusantara bila kesampaian tumpuan nan tertuang… https://t.co/9lW7G6C6bF",FALSE,0,NA,2019-05-29 08:30:31,TRUE,NA,"1133651823401684993",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Astutii45486402",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa nie bkl aman apbl trcapai hrpn yng tertuang dlm Petisi ini. TTD Petisi, ling:https://t.co/0UqiUs8ZhH… https://t.co/kdnRaSgO9x",FALSE,0,NA,2019-05-29 08:30:22,TRUE,NA,"1133651785258754048",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","Novii29171946",0,FALSE,FALSE,NA,NA
"wilayah dan go-longan ini bakal Aliansi Masyarakat Adat Nusantara bila terkabul pamrih nan tertuang di dalam permoh… https://t.co/kToHAySvhb",FALSE,0,NA,2019-05-29 08:30:13,TRUE,NA,"1133651747942031360",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","Evaa11105600",0,FALSE,FALSE,NA,NA
"Negara dn bngsa ne akn aman apbla trcapai hrapn yg tertuang dlam Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/rEysBa72zB",FALSE,0,NA,2019-05-29 08:30:03,TRUE,NA,"1133651706204475393",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","Akseliaatifa4",0,FALSE,FALSE,NA,NA
"jajahan dan kategori ini mau Aliansi Masyarakat Adat Nusantara kalau gol maksud nan tertuang di dalam permintaan in… https://t.co/UZT4fXTtRj",FALSE,0,NA,2019-05-29 08:29:54,TRUE,NA,"1133651666866135040",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","Aishafa60659352",0,FALSE,FALSE,NA,NA
"Negara dn bngsa ne bakalan aman apbla trcapai hrapn yng tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/14HH2jHwIp",FALSE,0,NA,2019-05-29 08:29:41,TRUE,NA,"1133651613137002499",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","Ainunma55765238",0,FALSE,FALSE,NA,NA
"wilayah dan keturunan ini mau Aliansi Masyarakat Adat Nusantara kalau teraih andalan nan tertuang di dalam gugatan… https://t.co/aJmoTXdBLx",FALSE,0,NA,2019-05-29 08:29:33,TRUE,NA,"1133651580006293505",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","Ainirini2",0,FALSE,FALSE,NA,NA
"Negara &amp; bgsa ni bkl aman apbl trcapai hrapan yng tertuang dlm Petisi ini. TTD Petisi, ling:https://t.co/vgsKROCImd… https://t.co/Jov2M3TK4i",FALSE,0,NA,2019-05-29 08:29:19,TRUE,NA,"1133651521738903553",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","ainecallia",0,FALSE,FALSE,NA,NA
"benua dan famili ini hendak Aliansi Masyarakat Adat Nusantara jika makbul cita-cita nan tertuang di dalam gugatan i… https://t.co/cRq9Qk9TuK",FALSE,0,NA,2019-05-29 08:29:05,TRUE,NA,"1133651462154641408",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","danisharsenio",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa niy bakalan aman apbl trcapai hrapan yng tertuang dlam Petisi ini. TTD Petisi, http:/ :… https://t.co/mZDZPe8KeY",FALSE,0,NA,2019-05-29 08:28:55,TRUE,NA,"1133651419657977866",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Jhoncain2",0,FALSE,FALSE,NA,NA
"daerah dan familia ini hendak Aliansi Masyarakat Adat Nusantara jika gol tulang punggung nan tertuang di dalam perm… https://t.co/UTvA07EriJ",FALSE,0,NA,2019-05-29 08:28:44,TRUE,NA,"1133651374208536576",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","jimanwasis",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa inih akn aman apbla trcapai hrpan yg tertuang dlm Petisi ini. TTD Petisi, ling:… https://t.co/Wab9XrsfMb",FALSE,0,NA,2019-05-29 08:28:37,TRUE,NA,"1133651344118624256",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","Jibranaimar3",0,FALSE,FALSE,NA,NA
"#SmartBusinessToday - Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) meyakini realisasi pembangunan program… https://t.co/byaRJLS1qE",FALSE,0,NA,2019-05-29 08:28:32,TRUE,NA,"1133651325239955456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","smartfm_medan",0,FALSE,FALSE,NA,NA
"daerah dan genus ini hendak Aliansi Masyarakat Adat Nusantara kalau terkabul tulang punggung nan tertuang di dalam… https://t.co/tUHMcxP9PJ",FALSE,0,NA,2019-05-29 08:28:28,TRUE,NA,"1133651307552624640",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","Jeremyp24422049",0,FALSE,FALSE,NA,NA
"Negara n bngsa nie bakalan aman apbla trcapai hrpan yng tertuang dlam Petisi ini. TTD Petisi, ling:… https://t.co/dScpqBW83d",FALSE,0,NA,2019-05-29 08:28:20,TRUE,NA,"1133651273343836160",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Jeffreyolga1",0,FALSE,FALSE,NA,NA
"kerajaan dan familia ini mau Aliansi Masyarakat Adat Nusantara kalau terjangkau asa nan tertuang di dalam tuntutan… https://t.co/4h5kizKBay",FALSE,0,NA,2019-05-29 08:28:10,TRUE,NA,"1133651230834679809",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","jazmijuhair",0,FALSE,FALSE,NA,NA
"Negara dn bgsa ni bkl aman apbl trcapai hrapan yg tertuang dlm Petisi ini. TTD Petisi, ling:https://t.co/aQhGw99qLe… https://t.co/Xb2j4Pt375",FALSE,0,NA,2019-05-29 08:28:02,TRUE,NA,"1133651197137547266",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","Ikenirbita1",0,FALSE,FALSE,NA,NA
"kampung dan bani ini hendak Aliansi Masyarakat Adat Nusantara bila berhasil maksud nan tertuang di dalam permohonan… https://t.co/T2geCj043W",FALSE,0,NA,2019-05-29 08:27:48,TRUE,NA,"1133651137389719552",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","Inaimelda2",0,FALSE,FALSE,NA,NA
"Negara dn bgsa ni bkl aman apbl trcapai hrpn yng tertuang dlam Petisi ini. TTD Petisi, ling:https://t.co/xAeJliqZqn… https://t.co/1TJ0XphXc5",FALSE,0,NA,2019-05-29 08:27:33,TRUE,NA,"1133651076970795008",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","idehgotzone",0,FALSE,FALSE,NA,NA
"Negara dan Bangsa ini akan aman apabila tercapai harapan yang tertuang dalam Petisi ini. TTD Petisi, Link:… https://t.co/G6Hj0HPpzL",FALSE,0,NA,2019-05-29 08:27:25,TRUE,NA,"1133651043386966016",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","hoshioriana",0,FALSE,FALSE,NA,NA
"provinsi dan spesies ini bakal Aliansi Masyarakat Adat Nusantara jika kesampaian hajat nan tertuang di dalam permin… https://t.co/vdiUsvig9Z",FALSE,0,NA,2019-05-29 08:27:18,TRUE,NA,"1133651015171858432",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","hosannalemuela",0,FALSE,FALSE,NA,NA
"wilayah dan genus ini hendak Aliansi Masyarakat Adat Nusantara kalau teraih tulang punggung nan tertuang di dalam p… https://t.co/CUr1s7KCQi",FALSE,0,NA,2019-05-29 08:26:55,TRUE,NA,"1133650918124113925",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","saskaraardhani",0,FALSE,FALSE,NA,NA
"Negara dn bngsa iniih akn aman apbl trcapai hrpan yg tertuang dlm Petisi ini. TTD Petisi, ling:… https://t.co/kqAho6FFq6",FALSE,0,NA,2019-05-29 08:26:47,TRUE,NA,"1133650884217360384",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","narjanmarco",0,FALSE,FALSE,NA,NA
"meDan Dan orang ini bakal Aliansi Masyarakat Adat Nusantara kalau terjangkau angan-angan nan tertuang di dalam guga… https://t.co/dT3LkuiQ6V",FALSE,0,NA,2019-05-29 08:26:34,TRUE,NA,"1133650827673870336",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Marielanthony5",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa nie akn aman apbla trcapai hrapan yng tertuang dlam Petisi ini. TTD Petisi, ling:… https://t.co/giC0oiNYxg",FALSE,0,NA,2019-05-29 08:26:24,TRUE,NA,"1133650785131065344",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Malikwibowo7",0,FALSE,FALSE,NA,NA
"kesultanan dan orang ini mau Aliansi Masyarakat Adat Nusantara jika terjangkau tumpuan nan tertuang di dalam gugata… https://t.co/Lv1i2qBvdl",FALSE,0,NA,2019-05-29 08:26:16,TRUE,NA,"1133650753967419393",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","SheilaElaine3",0,FALSE,FALSE,NA,NA
"Negara n bgsa niy bkl aman apbla trcapai hrapn yg tertuang dlm Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/Eqd5NQKdFN",FALSE,0,NA,2019-05-29 08:26:09,TRUE,NA,"1133650725198680064",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","CindySylvia9",0,FALSE,FALSE,NA,NA
"Negara n bngsa niy bakalan aman apbl trcapai hrapan yg tertuang dlam Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/0ZRO478Wz6",FALSE,0,NA,2019-05-29 08:25:54,TRUE,NA,"1133650662879834112",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","SamuelK77978791",0,FALSE,FALSE,NA,NA
"benua dan spesies ini mau Aliansi Masyarakat Adat Nusantara jika berhasil angan-angan nan tertuang di dalam gugatan… https://t.co/5AwFvtbBoi",FALSE,0,NA,2019-05-29 08:25:43,TRUE,NA,"1133650615282782209",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","RyanWillie8",0,FALSE,FALSE,NA,NA
"Negara n bgsa iniih bkl aman apbla trcapai hrpn yg tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/cUbH0bu9gG",FALSE,0,NA,2019-05-29 08:25:31,TRUE,NA,"1133650565106241536",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","TerryJa06658966",0,FALSE,FALSE,NA,NA
"desa dan kelas ini hendak Aliansi Masyarakat Adat Nusantara kalau jadi intensi nan tertuang di dalam permintaan ini… https://t.co/b9CjXVSd9W",FALSE,0,NA,2019-05-29 08:25:23,TRUE,NA,"1133650532248084481",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","JustinJ21822722",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa iniih bkl aman apbl trcapai hrapn yng tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/jpShQnALTe",FALSE,0,NA,2019-05-29 08:25:16,TRUE,NA,"1133650503265529859",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","AnnisaOktaab",0,FALSE,FALSE,NA,NA
"daerah dan spesies ini bakal Aliansi Masyarakat Adat Nusantara bila makbul angan-angan nan tertuang di dalam gugata… https://t.co/exM2Ox2Bqw",FALSE,0,NA,2019-05-29 08:25:09,TRUE,NA,"1133650471770451969",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","YogaMaullann",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa iniih bakalan aman apbla trcapai hrpn yng tertuang dlm Petisi ini. TTD Petisi, http:/ :… https://t.co/IOCndu3UtE",FALSE,0,NA,2019-05-29 08:24:58,TRUE,NA,"1133650426367078400",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","MarlianiSiska",0,FALSE,FALSE,NA,NA
"tanah air dan kelompok ini mau Aliansi Masyarakat Adat Nusantara kalau teraih tujuan nan tertuang di dalam gugatan… https://t.co/n5kEmjVwQF",FALSE,0,NA,2019-05-29 08:24:50,TRUE,NA,"1133650391965421569",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","MahesaPraratma",0,FALSE,FALSE,NA,NA
"Negara dn bgsa infstruktur bkl aman apbla trcapai hrapn yng tertuang dlam Petisi ini. TTD Petisi, ling:… https://t.co/24n3ZD0FTw",FALSE,0,NA,2019-05-29 08:24:38,TRUE,NA,"1133650341239480320",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Ayu_Septianaa2",0,FALSE,FALSE,NA,NA
"dunia dan anak ini hendak Aliansi Masyarakat Adat Nusantara jika terlaksana pamrih nan tertuang di dalam gugatan in… https://t.co/ZTB2LcT8MS",FALSE,0,NA,2019-05-29 08:24:28,TRUE,NA,"1133650299015421952",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RizkyAllfiansy1",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa iniih akn aman apbla trcapai hrpn yg tertuang dlam Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/25DzEu2qCy",FALSE,0,NA,2019-05-29 08:24:20,TRUE,NA,"1133650267310764033",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","AgassyMartin",0,FALSE,FALSE,NA,NA
"tanah tumpah darah dan go-longan ini hendak Aliansi Masyarakat Adat Nusantara bila kesampaian tumpuan nan tertuang… https://t.co/sRnYZ1BB8Z",FALSE,0,NA,2019-05-29 08:24:09,TRUE,NA,"1133650219730472960",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","DitaNatalia20",0,FALSE,FALSE,NA,NA
"wilayah dan go-longan ini bakal Aliansi Masyarakat Adat Nusantara bila terkabul pamrih nan tertuang di dalam permoh… https://t.co/y7n80oUCw1",FALSE,0,NA,2019-05-29 08:23:55,TRUE,NA,"1133650160754470912",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","AmilatunNadhif1",0,FALSE,FALSE,NA,NA
"Negara dn bngsa ne akn aman apbla trcapai hrapn yg tertuang dlam Petisi ini. TTD Petisi, http:/â€¦ :… https://t.co/fqGWjh5yoA",FALSE,0,NA,2019-05-29 08:23:47,TRUE,NA,"1133650129867513856",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","CahayaSallsa",0,FALSE,FALSE,NA,NA
"jajahan dan kategori ini mau Aliansi Masyarakat Adat Nusantara kalau gol maksud nan tertuang di dalam permintaan in… https://t.co/06g3O4RzmJ",FALSE,0,NA,2019-05-29 08:23:33,TRUE,NA,"1133650068399988736",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","RandyFirmannsy",0,FALSE,FALSE,NA,NA
"wilayah dan keturunan ini mau Aliansi Masyarakat Adat Nusantara kalau teraih andalan nan tertuang di dalam gugatan… https://t.co/9se8arJpY3",FALSE,0,NA,2019-05-29 08:23:16,TRUE,NA,"1133649999969914880",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","NovantoAri2",0,FALSE,FALSE,NA,NA
"Negara &amp; bgsa ni bkl aman apbl trcapai hrapan yng tertuang dlm Petisi ini. TTD Petisi, ling:https://t.co/wDhBhLCEI0… https://t.co/B8jfl7Z2lo",FALSE,0,NA,2019-05-29 08:23:06,TRUE,NA,"1133649955896172544",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","SetyaNur6",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa niy bakalan aman apbl trcapai hrapan yng tertuang dlam Petisi ini. TTD Petisi, http:/ :… https://t.co/DtXWsgnp52",FALSE,0,NA,2019-05-29 08:22:50,TRUE,NA,"1133649890079268866",NA,"<a href=""http://krile2.starwing.net/"" rel=""nofollow"">Krile2</a>","Helenlydia7",0,FALSE,FALSE,NA,NA
"daerah dan familia ini hendak Aliansi Masyarakat Adat Nusantara jika gol tulang punggung nan tertuang di dalam perm… https://t.co/URAjlHe4Ed",FALSE,0,NA,2019-05-29 08:22:44,TRUE,NA,"1133649863550201856",NA,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>","Nancymanarina1",0,FALSE,FALSE,NA,NA
"Negara &amp; bngsa inih akn aman apbla trcapai hrpan yg tertuang dlm Petisi ini. TTD Petisi, ling:… https://t.co/vIOabY46pu",FALSE,0,NA,2019-05-29 08:22:36,TRUE,NA,"1133649832441069568",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster</a>","Hayachedva1",0,FALSE,FALSE,NA,NA
"daerah dan genus ini hendak Aliansi Masyarakat Adat Nusantara kalau terkabul tulang punggung nan tertuang di dalam… https://t.co/NcDneYYm2R",FALSE,0,NA,2019-05-29 08:22:29,TRUE,NA,"1133649799494815749",NA,"<a href=""http://www.mixero.com"" rel=""nofollow"">Mixero</a>","huajinhumaira",0,FALSE,FALSE,NA,NA
